Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
483,70,7,50,2500,2,2,3,3,3,2,3,17,1,1,3,4,7,8,1915,2005,2,2,13,13,1,0,3,2,3,3,3,1,5,299,1,0,611,910,4,4,1,2,916,910,0,1826,1,0,1,1,4,1,4,7,5,1,4,5,1915,1,1,164,2,2,2,0,0,0,0,0,0,0,0,0,0,6,2009,9,5,155000
484,120,7,32,4500,2,0,3,3,3,4,3,11,1,1,0,3,6,5,1998,1998,4,2,14,14,3,116,2,2,3,5,3,1,6,897,1,0,319,1216,4,4,1,2,1216,0,0,1216,1,0,2,0,2,1,2,5,7,0,0,5,1998,1,2,402,3,3,2,0,125,0,0,0,0,0,0,0,0,5,2006,9,5,164000
485,20,5,0,7758,2,0,2,3,3,2,3,19,1,1,3,3,5,7,1962,2001,2,2,6,10,1,0,2,3,2,3,3,1,5,588,1,0,411,999,4,3,1,2,999,0,0,999,1,0,1,0,3,1,3,6,7,0,0,1,1963,1,1,264,3,3,2,0,132,0,0,0,0,0,0,0,0,3,2007,9,5,132500
486,20,5,80,9600,2,0,3,3,3,3,3,12,1,1,3,3,5,7,1950,2007,2,2,8,8,1,0,3,2,2,3,3,1,5,607,1,0,506,1113,4,3,1,2,1113,0,0,1113,0,0,1,0,3,1,3,5,7,1,4,5,1950,1,1,264,3,3,2,0,80,120,0,0,0,0,0,0,0,7,2009,9,5,147000
487,20,5,79,10289,2,0,3,3,3,3,3,12,1,1,3,3,5,7,1965,1965,4,2,8,8,3,168,2,2,2,3,3,1,5,836,1,0,237,1073,4,2,1,2,1073,0,0,1073,1,0,1,1,3,1,2,6,7,0,0,5,1965,2,2,515,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2007,9,5,156000
488,20,5,70,12243,2,0,2,3,3,3,3,16,1,1,3,3,5,6,1971,1971,2,2,10,10,1,0,2,2,2,4,3,3,5,998,1,0,486,1484,4,3,1,2,1484,0,0,1484,0,0,2,0,3,1,2,7,7,1,3,5,1971,1,2,487,3,3,2,224,0,0,0,180,0,0,0,0,0,2,2007,9,5,175000
489,190,5,60,10800,2,0,3,3,3,2,3,17,1,1,2,2,5,4,1900,1970,2,2,15,15,1,0,2,1,2,3,2,1,4,664,1,0,290,954,4,2,0,3,1766,648,0,2414,0,0,2,0,3,2,2,10,4,1,4,5,1970,1,2,520,3,2,0,142,0,0,0,0,0,0,0,0,0,5,2006,1,5,160000
490,180,7,21,1526,2,0,3,3,3,3,3,10,1,1,0,6,4,8,1970,2002,2,2,5,5,1,0,2,3,2,4,3,3,6,515,1,0,115,630,4,2,1,2,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0,5,1970,1,1,286,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2009,9,5,86000
491,160,7,0,2665,2,0,3,3,3,3,3,10,1,1,4,4,5,6,1976,1976,2,2,5,5,1,0,2,2,3,4,3,2,1,0,1,0,264,264,4,2,1,2,616,688,0,1304,0,0,1,1,3,1,2,4,7,1,4,3,1976,3,1,336,3,3,2,141,24,0,0,0,0,0,0,0,0,6,2008,9,5,115000
492,50,5,79,9490,2,0,3,3,3,3,3,12,3,1,3,2,6,7,1941,1950,2,2,15,15,1,0,2,2,2,3,3,1,4,403,3,165,238,806,4,2,1,3,958,620,0,1578,1,0,1,0,3,1,1,5,7,2,3,5,1941,1,1,240,3,3,2,0,0,32,0,0,0,0,3,0,0,8,2006,9,5,133000
493,60,5,105,15578,2,0,2,3,3,2,3,8,1,1,3,4,6,5,2006,2006,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,728,728,4,3,1,2,728,728,0,1456,0,0,2,1,3,1,2,8,7,0,0,5,2006,2,2,429,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2006,6,1,172785
494,20,5,70,7931,2,0,3,3,3,3,3,12,1,1,3,3,5,6,1960,1960,2,2,3,15,1,0,2,2,2,3,3,1,4,374,2,532,363,1269,4,2,1,3,1269,0,0,1269,0,0,1,1,3,1,2,6,7,1,2,1,1964,1,1,308,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2008,9,5,155000
495,30,7,50,5784,2,0,3,3,3,3,3,17,3,1,3,3,5,8,1938,1996,2,2,8,8,1,0,2,2,1,2,3,1,1,0,1,0,190,190,4,3,1,3,886,0,0,886,0,0,1,0,2,1,2,4,7,0,0,5,1938,1,1,273,3,3,2,144,20,80,0,0,0,0,0,0,0,12,2009,9,5,91300
496,30,1,60,7879,2,0,3,3,3,3,3,9,1,1,3,3,4,5,1920,1950,2,2,15,15,1,0,2,2,2,3,3,1,3,495,1,0,225,720,4,2,0,3,720,0,0,720,0,0,1,0,2,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,523,115,0,0,0,0,2,0,0,11,2009,9,0,34900
497,20,5,0,12692,2,0,2,3,3,3,3,13,1,1,3,3,8,5,1992,1993,4,2,3,3,1,0,3,2,3,4,3,1,6,1231,1,0,1969,3200,4,4,1,2,3228,0,0,3228,1,0,3,0,4,1,3,10,7,1,4,5,1992,2,2,546,3,3,2,264,75,291,0,0,0,0,0,0,0,5,2007,9,5,430000
498,50,5,60,9120,2,2,3,3,3,3,3,3,1,1,3,2,7,6,1925,1950,2,2,15,15,1,0,2,3,3,3,3,1,3,329,1,0,697,1026,4,4,1,2,1133,687,0,1820,1,0,2,0,4,1,2,8,7,0,0,1,1925,1,1,240,3,3,0,0,100,0,0,0,0,0,4,0,0,6,2008,9,5,184000
499,20,5,65,7800,2,0,3,3,3,3,3,19,1,1,3,3,5,7,1967,2004,4,2,6,6,3,89,2,2,3,3,3,1,5,450,1,0,414,864,4,4,1,2,899,0,0,899,0,0,1,0,3,1,3,5,7,0,0,5,1967,3,1,288,3,3,2,64,0,0,0,0,0,0,3,0,0,6,2009,9,5,130000
500,20,5,70,7535,2,0,2,3,3,3,3,12,1,1,3,3,5,7,1958,1985,2,2,8,8,1,0,2,2,2,3,3,1,4,111,2,279,522,912,4,1,1,2,912,0,0,912,0,1,1,0,2,1,2,5,7,0,0,5,1958,3,1,297,3,3,2,12,285,0,0,0,0,0,1,2,480,6,2007,9,5,120000
501,160,7,21,1890,2,0,3,3,3,3,3,2,1,1,0,4,6,5,1973,1973,2,2,6,6,3,285,2,2,2,3,3,1,4,356,1,0,316,672,4,2,1,2,672,546,0,1218,0,0,1,1,3,1,2,7,7,0,0,1,1973,1,1,264,3,3,2,144,28,0,0,0,0,0,0,0,0,5,2007,9,5,113000
502,60,2,75,9803,2,0,3,3,3,3,3,21,1,1,3,4,7,5,2005,2005,2,2,14,14,1,0,3,2,3,4,3,1,6,400,1,0,466,866,4,3,1,2,866,902,0,1768,0,0,2,1,3,1,3,7,7,0,0,5,2005,2,2,603,3,3,2,0,108,0,0,0,0,0,0,0,0,2,2008,9,5,226700
503,20,5,70,9170,2,0,3,3,3,2,3,7,2,1,3,3,5,7,1965,1965,4,2,8,8,1,0,2,2,2,3,3,1,5,698,6,96,420,1214,4,4,1,2,1214,0,0,1214,1,0,1,0,2,1,2,6,7,0,0,1,1965,1,2,461,2,2,2,0,0,184,0,0,0,0,4,2,400,4,2007,9,5,140000
504,20,5,100,15602,2,0,2,3,3,3,3,6,1,1,3,3,7,8,1959,1997,2,2,3,15,1,0,2,2,2,3,3,1,5,1247,1,0,254,1501,4,2,1,2,1801,0,0,1801,1,0,2,0,1,1,2,6,7,2,3,5,1959,3,2,484,3,3,2,0,54,0,0,161,0,0,2,0,0,3,2010,9,5,289000
505,160,5,24,2308,2,0,3,3,3,3,3,14,1,1,4,4,6,5,1974,1974,2,2,10,2,1,0,2,2,2,3,3,1,5,257,3,495,103,855,4,2,1,2,855,467,0,1322,0,1,2,1,3,1,2,6,7,1,2,5,1974,1,2,440,3,3,2,260,0,0,0,0,0,0,0,0,0,6,2009,9,5,147000
506,90,7,60,7596,2,1,3,3,3,3,3,17,3,1,1,4,5,5,1952,1952,4,2,15,15,3,360,2,2,2,3,3,1,1,0,1,0,960,960,4,3,1,2,960,1000,0,1960,0,0,2,0,4,2,2,10,7,0,0,1,1952,1,2,400,3,3,0,0,0,0,0,0,0,0,0,0,0,7,2009,5,5,124500
507,60,5,80,9554,2,0,2,3,3,3,3,20,1,1,3,4,8,5,1993,1994,2,2,14,14,3,125,3,2,3,4,3,1,6,380,1,0,397,777,4,4,1,2,1065,846,0,1911,0,0,2,1,3,1,3,8,7,1,3,5,1993,2,2,471,3,3,2,182,81,0,0,0,0,0,0,0,0,9,2006,9,5,215000
508,20,2,75,7862,2,0,2,3,3,3,3,21,1,1,3,3,6,5,2009,2009,2,2,14,14,1,0,3,2,3,4,3,1,6,27,1,0,1191,1218,4,4,1,2,1218,0,0,1218,0,0,2,0,2,1,3,4,7,0,0,5,2009,3,2,676,3,3,2,0,102,0,0,0,0,0,0,0,0,9,2009,6,1,208300
509,70,7,60,9600,2,0,3,3,3,3,3,17,1,1,3,4,7,9,1928,2005,1,2,8,8,1,0,2,4,1,3,3,1,3,141,1,0,548,689,4,4,1,2,689,689,0,1378,0,0,2,0,3,1,3,7,7,1,4,1,1928,1,2,360,3,3,0,0,0,116,0,0,0,0,0,0,0,10,2008,9,5,161000
510,20,5,80,9600,2,0,3,3,3,2,3,12,1,1,3,3,5,6,1959,1959,2,2,8,8,3,132,2,2,2,3,3,1,5,991,1,0,50,1041,4,4,1,2,1041,0,0,1041,1,0,1,0,3,1,2,6,7,0,0,5,1959,2,1,270,3,3,2,224,88,0,0,0,0,0,3,0,0,7,2009,9,5,124500
511,20,5,75,14559,2,0,3,3,3,3,3,12,1,1,3,3,5,7,1951,2000,4,2,15,15,4,70,3,2,2,3,3,1,4,650,3,180,178,1008,4,4,1,2,1363,0,0,1363,1,0,1,0,2,1,2,6,6,2,3,2,1951,1,1,288,3,3,2,324,42,0,0,168,0,0,0,2,2000,6,2009,9,5,164900
512,120,5,40,6792,2,0,2,3,3,3,3,15,1,1,4,3,7,5,2005,2006,2,2,14,14,5,94,3,2,3,4,3,1,1,0,1,0,1368,1368,4,4,1,2,1368,0,0,1368,0,0,2,0,2,1,3,6,7,1,4,5,2005,2,2,474,3,3,2,132,35,0,0,0,0,0,0,0,0,3,2006,6,1,202665
513,20,5,70,9100,2,0,3,3,3,2,3,12,2,1,3,3,5,5,1958,1958,2,2,14,14,1,0,2,2,2,3,3,1,4,521,2,174,169,864,4,2,1,2,864,0,0,864,1,0,1,0,3,1,2,5,7,0,0,1,1964,1,2,624,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,9,5,129900
514,20,5,71,9187,2,0,3,2,3,2,3,11,1,1,3,3,6,5,1983,1983,2,2,14,14,1,0,2,3,3,3,3,1,5,336,1,0,748,1084,4,2,1,2,1080,0,0,1080,0,0,1,1,3,1,2,5,7,0,0,5,1983,1,2,484,3,3,2,120,0,158,0,0,0,0,0,0,0,6,2007,9,5,134000
515,45,5,55,10594,2,0,3,3,3,3,3,6,1,1,3,1,5,5,1926,1950,2,2,15,15,1,0,2,2,1,3,3,1,1,0,1,0,768,768,2,1,0,2,789,0,0,789,0,0,1,0,2,1,2,5,7,0,0,1,1926,1,1,200,1,1,2,0,0,112,0,0,0,0,3,0,0,6,2007,9,5,96500
516,20,5,94,12220,2,0,3,3,3,3,3,15,1,1,3,3,10,5,2009,2009,4,2,5,5,3,305,4,2,2,5,3,1,6,1436,1,0,570,2006,4,4,1,2,2020,0,0,2020,1,0,2,1,3,1,4,9,7,1,4,5,2009,3,3,900,3,3,2,156,54,0,0,0,0,0,0,0,0,9,2009,6,1,402861
517,80,5,0,10448,2,0,2,3,3,2,3,16,1,1,3,7,6,6,1972,1972,2,2,6,6,3,333,2,2,2,3,3,1,1,0,1,0,689,689,4,2,1,2,1378,741,0,2119,0,0,2,1,3,1,2,7,7,1,3,5,1972,2,2,583,3,3,2,0,104,0,0,0,0,0,4,0,0,8,2009,5,0,158000
518,60,5,79,10208,2,0,2,3,3,3,3,13,1,1,3,4,7,5,1996,1997,2,2,14,14,3,921,3,2,3,4,3,1,1,0,1,0,1264,1264,4,4,1,2,1277,1067,0,2344,0,0,2,1,3,1,3,7,7,1,3,5,1996,2,3,889,3,3,2,220,0,0,0,0,0,0,0,0,0,7,2009,9,5,265000
519,60,5,0,9531,2,0,2,3,3,1,3,5,1,1,3,4,6,5,1998,1998,2,2,14,14,1,0,2,2,3,4,3,2,6,706,1,0,88,794,4,4,1,2,882,914,0,1796,1,0,2,1,3,1,2,7,7,0,0,5,1998,2,2,546,3,3,2,0,36,0,0,0,0,0,3,0,0,5,2007,9,5,211000
520,70,5,53,10918,2,0,3,3,3,3,3,6,1,1,3,4,7,9,1926,2004,1,2,8,8,1,0,3,2,1,4,3,1,1,0,1,0,1276,1276,4,4,1,2,1276,804,0,2080,0,0,1,1,3,1,3,9,7,2,4,1,1926,1,1,282,3,3,2,0,0,0,0,145,0,0,3,0,0,6,2009,9,5,234000
521,190,5,60,10800,2,1,3,3,3,3,3,17,1,1,2,4,4,7,1900,2000,2,2,8,8,1,0,2,2,1,0,0,0,0,0,0,0,0,0,4,2,0,3,694,600,0,1294,0,0,2,0,3,2,2,7,7,0,0,0,0,0,0,0,0,0,0,220,114,210,0,0,0,0,0,0,0,8,2008,9,5,106250
522,20,5,90,11988,2,0,2,3,3,2,3,12,2,1,3,3,6,6,1957,1957,2,2,14,14,1,0,2,2,2,3,3,1,3,777,1,0,467,1244,4,4,1,3,1244,0,0,1244,0,0,1,1,3,1,2,6,7,2,4,5,1957,1,1,336,3,3,2,0,40,0,0,0,0,0,0,0,0,5,2007,9,5,150000
523,50,7,50,5000,2,0,3,3,3,2,3,3,2,1,3,2,6,7,1947,1950,2,2,5,5,1,0,2,3,2,3,3,1,5,399,1,0,605,1004,4,4,1,2,1004,660,0,1664,0,0,2,0,3,1,2,7,7,2,4,1,1950,1,2,420,3,3,2,0,24,36,0,0,0,0,0,0,0,10,2006,9,5,159000
524,60,5,130,40094,2,0,2,2,3,3,3,7,6,6,3,4,10,5,2007,2008,4,2,5,5,5,762,4,2,3,5,3,4,6,2260,1,0,878,3138,4,4,1,2,3138,1538,0,4676,1,0,3,1,3,1,4,11,7,1,4,3,2007,3,3,884,3,3,2,208,406,0,0,0,0,0,0,0,0,10,2007,6,1,184750
525,60,5,95,11787,2,0,2,3,3,3,3,13,1,1,3,4,7,5,1996,1997,2,2,14,14,3,594,3,2,3,4,3,1,6,719,1,0,660,1379,4,4,1,2,1383,1015,0,2398,1,0,2,1,3,1,3,8,7,1,3,5,1996,3,3,834,3,3,2,239,60,0,0,0,0,0,0,0,0,8,2007,9,5,315750
526,20,2,62,7500,2,2,3,3,3,3,3,21,1,1,3,3,7,5,2005,2005,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,1257,1257,4,4,1,2,1266,0,0,1266,0,0,2,0,3,1,3,6,7,1,3,5,2005,1,2,453,3,3,2,38,144,0,0,0,0,0,0,0,0,4,2006,9,5,176000
527,20,5,70,13300,2,0,3,3,3,3,3,12,1,1,3,3,5,7,1956,2000,4,2,15,15,1,0,2,2,2,4,3,1,3,377,1,0,551,928,4,2,1,2,928,0,0,928,0,0,1,0,2,1,2,4,7,0,0,5,1956,1,1,252,3,3,2,261,0,156,0,0,0,0,0,0,0,6,2007,9,5,132000
528,60,5,67,14948,2,0,2,3,3,3,3,15,1,1,3,4,9,5,2008,2008,4,2,14,14,5,268,4,2,3,5,3,3,6,1330,1,0,122,1452,4,4,1,2,1476,1237,0,2713,1,0,2,1,3,1,4,11,7,1,4,5,2008,3,3,858,3,3,2,126,66,0,0,0,0,0,0,0,0,11,2008,6,1,446261
529,30,5,58,9098,2,0,2,3,3,3,3,7,1,1,3,3,4,7,1920,2002,2,2,15,15,1,0,2,2,1,3,3,2,5,348,1,0,180,528,4,4,1,2,605,0,0,605,1,0,1,0,2,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,7,2007,9,5,86000
530,20,5,0,32668,2,0,2,3,3,1,3,6,1,1,3,3,6,3,1957,1975,4,2,15,12,0,0,3,2,3,3,3,1,3,1219,1,0,816,2035,4,2,1,2,2515,0,0,2515,1,0,3,0,4,2,2,9,3,2,3,5,1975,2,2,484,3,3,2,0,0,200,0,0,0,0,0,0,0,3,2007,9,3,200624
531,80,5,85,10200,2,0,3,3,3,3,3,23,1,1,3,7,6,5,1988,1989,2,2,6,6,3,219,3,2,2,4,3,3,6,783,1,0,678,1461,4,4,1,2,1509,0,0,1509,1,0,2,0,3,1,3,5,7,1,2,5,1988,2,2,600,3,3,2,224,0,0,0,0,0,0,0,0,0,8,2008,9,0,175000
532,70,7,60,6155,2,0,2,3,3,0,3,3,4,2,3,4,6,8,1920,1999,2,2,15,15,1,0,2,2,1,2,2,2,1,0,1,0,611,611,4,4,1,2,751,611,0,1362,0,0,2,0,3,1,2,6,7,0,0,1,1920,3,2,502,3,2,2,0,0,84,0,0,0,0,0,0,0,6,2008,9,5,128000
533,20,5,60,7200,2,0,3,3,3,3,3,12,1,1,3,3,5,7,1955,2007,2,2,14,14,1,0,2,2,4,0,0,0,0,0,0,0,0,0,4,4,1,2,827,0,0,827,0,0,1,0,2,1,2,5,4,1,1,1,1967,1,1,392,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2010,9,5,107500
534,20,5,50,5000,2,0,3,0,3,3,2,3,1,1,3,3,1,3,1946,1950,2,2,14,14,1,0,1,1,4,0,0,0,0,0,0,0,0,0,4,1,0,4,334,0,0,334,0,0,1,0,1,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,9,5,39300
535,60,5,74,9056,2,0,2,3,3,3,3,8,1,1,3,4,8,5,2004,2004,2,2,14,14,1,0,3,2,3,5,4,3,1,0,1,0,707,707,4,4,1,2,707,707,0,1414,0,0,2,1,3,1,3,6,7,1,4,5,2004,3,2,403,3,3,2,100,35,0,0,0,0,0,0,0,0,10,2006,9,5,178000
536,190,5,70,7000,2,0,3,3,3,3,3,7,1,1,2,4,5,7,1910,1991,2,2,8,8,1,0,2,2,2,4,3,4,6,969,1,0,148,1117,4,2,1,2,820,527,0,1347,1,0,1,0,3,1,2,5,7,0,0,0,0,0,0,0,0,0,0,85,0,148,0,0,0,0,0,0,0,1,2008,9,5,107500
537,60,5,57,8924,2,0,2,3,3,1,3,5,1,1,3,4,7,5,1998,1999,2,2,14,14,1,0,2,2,3,4,3,3,1,0,1,0,880,880,4,4,1,2,880,844,0,1724,0,0,2,1,3,1,3,8,7,0,0,5,1998,3,2,527,3,3,2,120,155,0,0,0,0,0,0,0,0,7,2008,9,5,188000
538,20,5,0,12735,2,0,2,3,3,4,3,12,1,1,3,3,4,5,1972,1972,4,2,8,8,1,0,2,2,2,3,3,1,4,600,1,0,264,864,4,2,1,2,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,1,1980,1,2,576,3,3,2,216,0,0,0,0,0,0,1,0,0,4,2008,5,5,111250
539,20,5,0,11553,2,0,2,3,3,3,3,19,1,1,3,3,5,5,1968,1968,4,2,10,10,3,188,2,2,2,3,3,1,4,673,1,0,378,1051,4,2,1,2,1159,0,0,1159,0,0,1,1,3,1,2,7,7,1,2,5,1968,1,1,336,3,3,2,466,0,0,0,0,0,0,0,0,0,7,2006,9,5,158000
540,20,5,0,11423,2,0,3,3,3,3,3,5,1,1,3,3,8,5,2001,2002,2,2,14,14,3,479,3,2,3,4,3,3,6,1358,1,0,223,1581,4,4,1,2,1601,0,0,1601,1,0,2,0,3,1,3,6,7,1,3,5,2001,2,2,670,3,3,2,180,0,0,0,0,0,0,3,2,2000,5,2010,9,5,272000
541,20,5,85,14601,2,0,3,3,3,3,3,23,1,1,3,3,9,5,2006,2006,4,2,14,14,3,584,4,2,3,5,3,3,6,1260,1,0,578,1838,4,4,1,2,1838,0,0,1838,1,0,2,0,2,1,4,8,7,1,4,5,2006,3,3,765,3,3,2,270,68,0,0,0,0,0,0,0,0,3,2009,9,5,315000
542,60,5,0,11000,2,0,3,3,3,4,3,13,1,1,3,4,8,5,2000,2000,2,2,14,14,3,72,3,2,3,4,3,1,1,0,1,0,969,969,4,4,1,2,997,1288,0,2285,0,0,2,1,4,1,3,8,7,1,3,3,2000,3,3,648,3,3,2,0,56,0,0,0,0,0,0,0,0,6,2007,9,5,248000
543,20,5,78,10140,2,0,3,3,3,3,3,16,5,1,3,3,7,5,1998,1999,4,2,14,14,1,0,3,2,3,5,3,1,2,144,6,1127,379,1650,4,4,1,2,1680,0,0,1680,1,0,2,0,3,1,3,7,3,1,3,5,1998,3,2,583,3,3,2,78,73,0,0,0,0,0,0,0,0,6,2009,9,5,213250
544,120,4,34,4058,2,0,3,3,3,3,3,12,1,1,4,6,7,5,1998,1998,2,2,8,8,3,182,2,2,3,4,3,3,6,584,2,139,0,723,4,4,1,2,767,0,0,767,1,0,1,0,1,1,2,4,7,0,0,5,1998,3,1,367,3,3,2,120,40,0,0,0,0,0,0,0,0,6,2007,9,5,133000
545,60,5,58,17104,2,0,2,3,3,3,3,8,1,1,3,4,7,5,2006,2006,2,2,14,14,1,0,3,2,3,4,4,3,6,554,1,0,100,654,4,4,1,2,664,832,0,1496,1,0,2,1,3,1,3,7,7,1,4,5,2006,2,2,426,3,3,2,100,24,0,0,0,0,0,0,0,0,9,2006,6,1,179665
546,50,5,0,13837,2,0,2,3,3,2,3,16,1,1,3,2,7,5,1988,1988,2,2,6,6,3,178,3,3,3,4,4,1,6,1002,2,202,0,1204,4,3,1,2,1377,806,0,2183,0,0,2,1,4,1,3,9,7,0,0,5,1988,1,3,786,3,3,2,0,0,0,0,0,0,0,0,0,0,2,2006,9,5,229000
547,50,5,70,8737,2,0,2,2,3,3,3,3,1,1,3,2,6,7,1923,1950,2,2,3,15,1,0,2,2,1,4,3,1,3,300,1,0,765,1065,4,4,1,3,915,720,0,1635,0,0,1,1,3,1,2,6,7,1,4,1,1950,1,2,440,3,3,2,0,38,0,144,0,0,0,0,0,0,5,2007,9,5,210000
548,85,5,54,7244,2,0,3,3,3,3,3,11,1,1,3,6,5,7,1970,1970,2,2,14,14,1,0,2,3,2,4,3,3,5,619,1,0,149,768,4,4,1,2,768,0,0,768,1,0,1,0,2,1,2,5,7,0,0,1,1987,1,2,624,3,3,2,104,0,0,0,0,0,0,0,0,0,4,2007,9,5,129500
549,20,7,49,8235,2,0,2,1,3,3,3,17,2,4,3,3,5,7,1955,1995,2,2,8,8,1,0,2,3,2,3,3,1,2,180,3,645,0,825,4,2,1,2,825,0,0,825,1,0,1,0,2,1,2,4,7,0,0,1,1963,2,2,720,3,3,2,140,50,0,0,0,0,0,3,0,0,6,2008,9,5,125000
550,60,2,75,9375,2,0,3,3,3,3,3,21,1,1,3,4,7,5,2003,2004,2,2,14,14,1,0,3,2,3,4,3,1,1,0,1,0,912,912,4,4,1,2,912,1182,0,2094,0,0,2,1,4,1,3,8,7,1,4,3,2003,3,2,615,3,3,2,182,182,0,0,0,0,0,0,0,0,11,2009,9,5,263000
551,120,5,53,4043,2,0,3,3,3,3,3,14,1,1,4,3,6,6,1977,1977,2,2,10,10,1,0,2,2,2,4,3,1,5,559,1,0,510,1069,4,2,1,2,1069,0,0,1069,0,0,2,0,2,1,2,4,7,0,0,5,1977,2,2,440,3,3,2,0,55,0,0,200,0,0,0,0,0,10,2008,5,0,140000
552,20,7,50,6000,2,0,3,3,3,3,3,17,1,1,3,3,5,6,1957,1957,4,2,3,3,1,0,2,2,2,3,3,1,3,308,1,0,620,928,4,3,1,3,928,0,0,928,0,0,1,0,3,1,2,5,7,0,0,5,1957,3,1,288,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2008,9,5,112500
553,20,5,87,11146,2,0,2,3,3,3,3,15,1,1,3,3,8,5,2006,2006,2,2,14,14,5,250,3,2,3,5,3,3,1,0,1,0,1709,1709,4,4,1,2,1717,0,0,1717,0,0,2,0,3,1,3,7,7,1,4,5,2006,2,3,908,3,3,2,169,39,0,0,0,0,0,0,0,0,7,2009,9,5,255500
554,20,5,67,8777,2,0,3,3,3,3,3,7,2,1,3,3,4,5,1949,2003,2,2,14,14,1,0,2,2,2,0,0,0,0,0,0,0,0,0,4,4,1,2,1126,0,0,1126,0,0,2,0,2,1,3,5,7,0,0,1,2002,3,2,520,3,3,0,0,96,0,0,0,0,0,3,0,0,5,2009,9,5,108000
555,60,5,85,10625,2,0,3,3,3,3,3,15,1,1,3,4,7,5,2003,2004,2,2,14,14,3,292,3,2,3,4,3,1,6,866,1,0,132,998,4,4,1,2,1006,1040,0,2046,1,0,2,1,3,1,3,8,7,1,4,3,2003,2,3,871,3,3,2,320,62,0,0,0,0,0,0,0,0,8,2008,9,5,284000
556,45,7,58,6380,2,0,3,3,3,3,3,3,1,1,3,1,5,6,1922,1950,2,2,8,8,1,0,2,2,1,3,2,1,1,0,1,0,993,993,4,2,1,3,1048,0,0,1048,0,0,1,0,2,1,2,5,7,1,4,1,1922,1,1,280,3,3,2,0,0,116,0,0,0,0,0,0,0,8,2006,9,5,113000
557,20,5,69,14850,2,0,2,3,3,3,3,12,1,1,3,3,5,5,1957,1957,2,2,15,15,1,0,2,2,2,3,3,1,3,895,1,0,197,1092,4,2,1,3,1092,0,0,1092,1,0,1,0,2,1,2,6,7,1,3,5,1957,3,1,299,3,3,2,268,0,0,0,122,0,0,1,0,0,5,2006,9,5,141000
558,50,1,60,11040,2,0,3,0,3,3,2,9,1,1,3,2,4,6,1920,1950,2,2,8,8,1,0,2,2,2,3,3,1,3,637,1,0,0,637,4,3,1,2,897,439,0,1336,0,0,1,1,3,1,2,7,7,0,0,2,1994,1,1,570,3,3,2,0,47,120,0,0,0,0,0,0,0,9,2006,5,5,108000
559,60,5,57,21872,2,0,1,1,3,4,3,8,1,1,3,4,7,5,1996,1997,2,2,6,6,1,0,2,2,3,4,3,4,6,604,1,0,125,729,4,4,1,2,729,717,0,1446,0,1,2,1,3,1,2,6,7,1,3,5,1996,1,2,406,3,3,2,264,22,0,0,0,0,0,0,0,0,8,2008,9,5,175000
560,120,5,0,3196,2,0,3,3,3,3,3,0,1,1,4,3,7,5,2003,2004,2,2,14,14,3,18,3,2,3,4,3,4,1,0,1,0,1374,1374,4,4,1,2,1557,0,0,1557,0,0,2,0,2,1,3,7,7,1,3,5,2003,3,2,420,3,3,2,143,20,0,0,0,0,0,0,0,0,10,2006,9,5,234000
561,20,5,0,11341,2,0,2,3,3,3,3,19,1,1,3,3,5,6,1957,1996,4,2,15,15,3,180,2,2,2,4,3,1,5,1302,1,0,90,1392,4,2,1,2,1392,0,0,1392,1,0,1,1,3,1,2,5,4,1,4,1,1957,1,2,528,3,3,2,0,0,0,0,95,0,0,0,0,0,5,2010,9,5,121500
